season,Unnamed: 0,movie,studio,gross,release,time
Q3 2016,10723,The Secret Life of Pets,Universal Pictures,368384330.0,2016-07-08,2016-09-30
Q2 2016,10724,The Jungle Book,Walt Disney Studios Motion Pictures,364001123.0,2016-04-15,2016-06-30
Q1 2016,10725,Deadpool,Twentieth Century Fox,363042311.0,2016-02-12,2016-03-31
Q1 2016,10726,Zootopia,Walt Disney Studios Motion Pictures,341268248.0,2016-03-04,2016-03-31
Q1 2016,10727,Batman v Superman: Dawn of Justice,Warner Bros.,330360194.0,2016-03-25,2016-03-31
Q3 2016,10728,Suicide Squad,Warner Bros.,325100054.0,2016-08-05,2016-09-30
Q4 2017,11459,Star Wars: Episode VIII - The Last Jedi,Walt Disney Studios Motion Pictures,620181382.0,2017-12-15,2017-12-31
Q4 2017,11483,Rogue One: A Star Wars Story,Walt Disney Studios Motion Pictures,532177324.0,2017-12-16,2017-12-31
Q1 2017,11460,Beauty and the Beast,Walt Disney Studios Motion Pictures,504014165.0,2017-03-17,2017-03-31
Q2 2017,11461,Wonder Woman,Warner Bros.,412563408.0,2017-06-02,2017-06-30
Q4 2017,11476,Jumanji: Welcome to the Jungle,Sony Pictures Releasing,404515480.0,2017-12-20,2017-12-31
Q2 2017,11462,Guardians of the Galaxy Vol. 2,Walt Disney Studios Motion Pictures,389813101.0,2017-05-05,2017-06-30
Q3 2017,11463,Spider-Man: Homecoming,Sony Pictures Releasing,334201140.0,2017-07-07,2017-09-30
Q3 2017,11464,It,Warner Bros.,327481748.0,2017-09-08,2017-09-30
Q4 2017,11465,Thor: Ragnarok,Walt Disney Studios Motion Pictures,315058289.0,2017-11-03,2017-12-31
Q4 2017,11486,Sing,Universal Pictures,270329045.0,2017-12-21,2017-12-31
Q1 2018,12233,Black Panther,Walt Disney Studios Motion Pictures,700059566.0,2018-02-16,2018-03-31
Q2 2018,12234,Avengers: Infinity War,Walt Disney Studios Motion Pictures,678815482.0,2018-04-27,2018-06-30
Q4 2018,12263,Star Wars: Episode VIII - The Last Jedi,Walt Disney Studios Motion Pictures,620181382.0,2018-12-15,2018-12-31
Q2 2018,12235,The Incredibles 2,Walt Disney Studios Motion Pictures,608581744.0,2018-06-15,2018-06-30
Q2 2018,12236,Jurassic World: Fallen Kingdom,Universal Pictures,417719760.0,2018-06-22,2018-06-30
Q4 2018,12239,Jumanji: Welcome to the Jungle,Sony Pictures Releasing,404515480.0,2018-12-20,2018-12-31
Q4 2018,12245,Aquaman,Warner Bros.,335061807.0,2018-12-21,2018-12-31
Q2 2018,12237,Deadpool 2,Twentieth Century Fox,318491426.0,2018-05-18,2018-06-30
Q4 2018,12416,Thor: Ragnarok,Walt Disney Studios Motion Pictures,315058289.0,2018-11-03,2018-12-31
Q4 2018,12238,Dr. Seuss' The Grinch,Universal Pictures,270620950.0,2018-11-09,2018-12-31
